a0 a1 b0 b1 f id
-0.01923312 0.02124560 -0.03793821 0.02031903 0.24451221 OGLE-LMC-ECL-14046
0.02118345 0.00350434 0.00557053 -0.01715729 0.22449764 OGLE-LMC-ECL-14047
0.00261000 0.00416895 -0.01651862 0.00629476 0.75308313 OGLE-LMC-ECL-14048
-0.01962114 0.01596033 -0.18948146 0.13849576 1.55749838 OGLE-LMC-ECL-14049
-0.00982558 0.01023860 -0.04958337 0.03910609 0.79971720 OGLE-LMC-ECL-14050
0.04478778 -0.05268778 -0.07296185 0.02764220 0.95053892 OGLE-LMC-ECL-14051
0.10417807 0.01055692 -0.01971601 -0.06431331 0.49496772 OGLE-LMC-ECL-14052
0.02614555 -0.02610320 -0.03948987 0.01169822 0.74420757 OGLE-LMC-ECL-14053
-0.16766446 0.09230519 -0.06811322 -0.06044294 0.46597886 OGLE-LMC-ECL-14054
0.01421984 0.00601002 0.00712287 -0.00651859 0.20400118 OGLE-LMC-ECL-14055
0.00801881 0.00931057 0.00935518 0.00384663 0.21730396 OGLE-LMC-ECL-14056
0.05152941 0.03043758 0.03043376 -0.00712285 1.61071583 OGLE-LMC-ECL-14057
0.06480145 0.01220919 0.01726041 -0.04575775 0.24252135 OGLE-LMC-ECL-14058
0.01475753 -0.02214857 -0.04635424 0.03606857 0.05236531 OGLE-LMC-ECL-14059
0.12427124 -0.04266714 -0.05897136 -0.03070506 2.93987772 OGLE-LMC-ECL-14060
-0.12266265 -0.01507320 0.00884785 -0.07937529 0.91603485 OGLE-LMC-ECL-14061
0.12602280 -0.01218019 -0.03764947 -0.02197149 2.15101325 OGLE-LMC-ECL-14062
-0.02863306 -0.00618779 0.00990334 -0.00764741 0.08654022 OGLE-LMC-ECL-14063
0.04287874 -0.05526469 -0.05722819 0.01038251 0.84297285 OGLE-LMC-ECL-14064
0.01348801 -0.00014736 0.00284255 -0.00329986 3.75606470 OGLE-LMC-ECL-14065
-0.03332605 0.03060068 -0.04563388 0.00909213 1.12760364 OGLE-LMC-ECL-14066
0.02080635 0.02575772 0.02503328 0.00256013 1.10208460 OGLE-LMC-ECL-14067
-0.04509296 0.02860915 -0.02209933 -0.03313492 0.74095703 OGLE-LMC-ECL-14068
0.10523044 -0.00079536 -0.01129437 -0.08587115 0.83332026 OGLE-LMC-ECL-14069
0.00916187 0.00214622 -0.00110709 0.00226535 6.58837631 OGLE-LMC-ECL-14070
0.03696457 -0.05820528 -0.09348572 0.03867556 0.38525905 OGLE-LMC-ECL-14071
-0.02813352 -0.01342684 0.02019338 -0.00569426 0.47792394 OGLE-LMC-ECL-14072
0.04172159 0.02660236 0.01810927 -0.02645665 0.56727073 OGLE-LMC-ECL-14073
-0.00765928 -0.00786297 0.00929710 -0.00093551 0.35044940 OGLE-LMC-ECL-14074
0.15053000 -0.01904530 -0.02407618 -0.10301916 0.98368588 OGLE-LMC-ECL-14075
-0.02465033 0.02833774 -0.02633658 0.00779824 0.17887458 OGLE-LMC-ECL-14076
-0.04464850 0.00002750 0.00589800 -0.01221575 0.05407255 OGLE-LMC-ECL-14077
-0.07959078 -0.06878116 0.11859057 0.00894801 0.27223356 OGLE-LMC-ECL-14078
0.09135463 0.04326073 0.02524850 -0.04060864 0.64036140 OGLE-LMC-ECL-14079
-0.00656727 0.00803172 -0.00750468 -0.00091043 0.26007700 OGLE-LMC-ECL-14080
-0.01552312 0.00116246 0.00226978 -0.01074921 0.40717354 OGLE-LMC-ECL-14081
0.02864053 0.03545609 0.03238531 -0.00137391 0.64328489 OGLE-LMC-ECL-14082
-0.00569949 0.00132216 -0.00734426 0.00221952 0.20288540 OGLE-LMC-ECL-14083
0.01032388 -0.00147568 -0.01832630 0.00239119 0.37747664 OGLE-LMC-ECL-14084
0.06151427 0.04055864 0.06203560 0.01507634 1.10473909 OGLE-LMC-ECL-14085
-0.03161648 -0.01495861 0.03648867 0.00284154 0.96304658 OGLE-LMC-ECL-14086
0.12344977 0.15058137 0.16636476 0.04059687 0.62609120 OGLE-LMC-ECL-14087
-0.02036433 -0.00750262 0.00915583 -0.00477152 0.95620981 OGLE-LMC-ECL-14088
0.02668594 -0.02671946 -0.12276300 0.08477243 0.43382365 OGLE-LMC-ECL-14089
0.01860849 0.00603602 0.00131778 -0.01613250 0.27190143 OGLE-LMC-ECL-14090
-0.01003661 -0.00101027 0.00033632 -0.00317747 0.85214280 OGLE-LMC-ECL-14091
-0.10410380 -0.03627921 0.04639010 -0.02691820 0.33977120 OGLE-LMC-ECL-14092
0.05553404 -0.05898088 -0.04857673 -0.03658803 0.64624097 OGLE-LMC-ECL-14093
-0.07889195 0.09912820 -0.11565453 0.02865604 0.00404337 OGLE-LMC-ECL-14094
0.03195001 0.01581858 0.01253846 -0.01347241 1.69137536 OGLE-LMC-ECL-14095
0.04478136 0.01020696 0.00097871 -0.03473569 0.66084052 OGLE-LMC-ECL-14096
-0.05844298 0.06377110 -0.03997433 -0.02987599 0.11110365 OGLE-LMC-ECL-14097
0.01282909 -0.01089284 -0.01135031 -0.00205951 0.38676726 OGLE-LMC-ECL-14098
-0.01150186 0.00822824 -0.00801994 -0.00413762 0.35666157 OGLE-LMC-ECL-14099
-0.01822912 0.00189497 0.00007216 -0.01063690 0.21700232 OGLE-LMC-ECL-14100
0.08861799 -0.08256282 -0.05611801 -0.03778810 1.16781010 OGLE-LMC-ECL-14101
0.01599889 0.00221091 0.00427964 -0.01119059 0.15395883 OGLE-LMC-ECL-14102
-0.09094825 0.06054587 -0.05203942 -0.02827012 0.18798421 OGLE-LMC-ECL-14103
-0.03382305 -0.00432299 0.04867368 0.00442949 1.76055633 OGLE-LMC-ECL-14104
-0.10621841 0.02742941 -0.01641871 -0.05746870 0.18152905 OGLE-LMC-ECL-14105
-0.02329556 0.02374007 -0.19336673 0.11405767 0.12011443 OGLE-LMC-ECL-14106
-0.07258609 -0.05102634 0.11856586 0.05056028 0.40807877 OGLE-LMC-ECL-14107
0.04171380 -0.04214954 -0.03120340 -0.01844363 0.36981490 OGLE-LMC-ECL-14108
0.00612948 -0.00902493 0.09134235 0.03830341 2.18070140 OGLE-LMC-ECL-14109
0.01133916 0.02115400 0.02797407 0.00736640 0.10977452 OGLE-LMC-ECL-14110
-0.03729598 0.00735067 -0.02180749 -0.00525375 1.75556507 OGLE-LMC-ECL-14111
0.13456700 0.03255737 0.00913402 -0.06168070 3.14523664 OGLE-LMC-ECL-14112
-0.08869260 0.09779643 -0.10189691 0.00377316 0.36975457 OGLE-LMC-ECL-14113
0.01371983 0.00262626 0.01897246 0.00067159 8.14913978 OGLE-LMC-ECL-14114
-0.03322947 -0.01889266 0.01691059 -0.01576616 0.93401880 OGLE-LMC-ECL-14115
0.00175446 0.00188636 0.00767410 0.00522593 0.31600170 OGLE-LMC-ECL-14116
0.06393851 -0.05085011 -0.03410942 -0.03408492 0.47502814 OGLE-LMC-ECL-14117
-0.01887715 -0.01479890 0.01070627 -0.00580732 0.29211154 OGLE-LMC-ECL-14118
-0.04027593 -0.00452703 0.00035148 -0.01215111 1.30106036 OGLE-LMC-ECL-14119
-0.06995858 0.03893657 -0.02576104 -0.05412140 0.34068825 OGLE-LMC-ECL-14120
0.11111825 -0.04027347 -0.09685204 0.04054192 0.13525693 OGLE-LMC-ECL-14121
-0.06106209 0.03721271 -0.08543383 0.00781580 0.14515084 OGLE-LMC-ECL-14122
-0.04151728 0.05224386 -0.07069409 0.02821959 0.54736384 OGLE-LMC-ECL-14123
-0.01754250 -0.02257625 0.03053258 -0.00168788 0.60214073 OGLE-LMC-ECL-14124
-0.02269865 -0.00972901 0.03553827 0.01743436 1.02888711 OGLE-LMC-ECL-14125
-0.02017374 -0.00390839 0.01365015 -0.00320702 0.72852932 OGLE-LMC-ECL-14126
0.04473215 0.04270793 0.07327779 0.03426599 0.92140589 OGLE-LMC-ECL-14127
-0.06031145 0.00881950 0.00210479 -0.04780858 0.71248189 OGLE-LMC-ECL-14128
0.02283801 -0.00627722 -0.00622651 -0.00755750 0.53994181 OGLE-LMC-ECL-14129
-0.02445779 0.00027855 -0.00137913 -0.01262094 0.18430416 OGLE-LMC-ECL-14130
0.01090145 0.01568962 0.01757404 0.00221951 0.48045773 OGLE-LMC-ECL-14131
0.03657007 -0.00033322 -0.00387823 -0.00103693 0.01278968 OGLE-LMC-ECL-14132
-0.01227499 0.00772272 0.05190511 0.00421436 1.95253818 OGLE-LMC-ECL-14133
0.00018644 0.00035651 0.00759792 0.00463984 0.89280436 OGLE-LMC-ECL-14134
-0.00935765 -0.01357136 0.07565314 0.04875540 0.39763842 OGLE-LMC-ECL-14135
-0.00658789 -0.00971047 0.05550336 0.04690175 0.57089990 OGLE-LMC-ECL-14136
-0.04763411 -0.02455317 0.00827137 -0.03981332 0.42350744 OGLE-LMC-ECL-14137
-0.11480575 0.05641059 -0.05889737 -0.03189866 2.36229080 OGLE-LMC-ECL-14138
-0.06641781 -0.07451451 0.05844144 -0.01629419 0.38767219 OGLE-LMC-ECL-14139
0.08064453 -0.02903989 -0.02321515 -0.04238877 0.92997543 OGLE-LMC-ECL-14140
0.01481778 -0.01219232 -0.02022773 0.01790655 0.32812777 OGLE-LMC-ECL-14141
-0.05958889 -0.06532915 0.08155230 0.00955147 1.36057761 OGLE-LMC-ECL-14142
-0.08826463 -0.00613791 -0.00731587 -0.06239844 0.67761190 OGLE-LMC-ECL-14143
-0.00389721 -0.01189594 0.06886280 0.03526800 0.84719590 OGLE-LMC-ECL-14144
0.02598436 0.00237144 0.00061770 -0.01944669 0.02340753 OGLE-LMC-ECL-14145
0.05685259 0.03013341 0.03036742 -0.01744827 1.62139194 OGLE-LMC-ECL-14146
0.02422035 -0.02270829 -0.08624830 0.03694462 1.84231774 OGLE-LMC-ECL-14147
-0.03386079 0.01959445 -0.12574252 0.11132414 0.28641553 OGLE-LMC-ECL-14148
-0.04655899 0.02474428 -0.04669452 0.00998636 0.59060575 OGLE-LMC-ECL-14149
0.00611176 0.00036326 0.00555868 -0.00013739 1.00031004 OGLE-LMC-ECL-14150
-0.11620681 0.00814041 -0.00999404 -0.06025592 0.59419455 OGLE-LMC-ECL-14151
0.01178486 0.01291731 0.01474502 0.00041305 0.76075731 OGLE-LMC-ECL-14152
-0.06360992 0.04966126 -0.22105822 0.09182591 1.52891012 OGLE-LMC-ECL-14153
-0.00735233 0.01052873 -0.04419311 0.03272350 0.93251008 OGLE-LMC-ECL-14154
0.10642642 0.00118688 -0.01364785 -0.04034339 0.26671317 OGLE-LMC-ECL-14155
-0.21948277 0.02946807 -0.01849962 -0.05502648 2.67382809 OGLE-LMC-ECL-14156
-0.04347649 0.02353996 -0.04044702 -0.00882797 0.60732897 OGLE-LMC-ECL-14157
0.04470702 -0.01060442 -0.00960638 -0.03389717 1.28663001 OGLE-LMC-ECL-14158
0.07351768 -0.04524537 -0.03153149 -0.04885088 0.89153322 OGLE-LMC-ECL-14159
0.01503027 0.00605281 0.00865445 -0.00558328 0.43901189 OGLE-LMC-ECL-14160
0.01203720 0.01659970 0.02326044 0.00978276 0.35847311 OGLE-LMC-ECL-14161
0.02736502 0.00758891 0.05411093 0.00584707 2.86350151 OGLE-LMC-ECL-14162
-0.02668956 0.00757932 -0.01008151 -0.00896765 1.06485505 OGLE-LMC-ECL-14163
-0.04231078 -0.02478013 0.01075504 -0.02625148 0.91705649 OGLE-LMC-ECL-14164
-0.01516376 0.00115606 -0.00241903 -0.00520858 2.88766718 OGLE-LMC-ECL-14165
0.03841284 0.02247898 0.17300187 0.08219953 0.31974208 OGLE-LMC-ECL-14166
-0.26835232 0.03229017 -0.03264098 -0.12100044 2.39542588 OGLE-LMC-ECL-14167
-0.03281334 -0.04009702 0.06057762 0.03088544 0.24915751 OGLE-LMC-ECL-14168
-0.03912639 -0.04454033 0.03995126 -0.00493910 1.22268166 OGLE-LMC-ECL-14169
0.01563066 -0.00314454 0.01213946 -0.00489249 6.65976926 OGLE-LMC-ECL-14170
0.00556751 0.00140917 -0.00158441 -0.00137002 6.73171736 OGLE-LMC-ECL-14171
-0.03366219 0.03975749 -0.04629604 0.00847356 0.62862500 OGLE-LMC-ECL-14172
-0.01348455 -0.01276193 0.03832603 0.03386760 0.31606203 OGLE-LMC-ECL-14173
-0.01510543 -0.00111104 0.00378132 -0.00318124 1.57988791 OGLE-LMC-ECL-14174
-0.00776156 0.06565466 -0.12103999 0.06879439 1.49659056 OGLE-LMC-ECL-14175
-0.02167644 0.02036477 -0.01567144 -0.00702683 0.39635953 OGLE-LMC-ECL-14176
-0.01451973 -0.00503410 0.01247419 -0.00252769 0.50145211 OGLE-LMC-ECL-14177
0.00173844 -0.01095790 -0.09905969 0.06671136 1.22340558 OGLE-LMC-ECL-14178
-0.03512558 -0.00553712 -0.02518353 0.00491074 6.18273734 OGLE-LMC-ECL-14179
-0.01303987 -0.00504860 0.01080807 -0.00473166 0.34683487 OGLE-LMC-ECL-14180
0.00295323 -0.00026725 0.00174331 0.00000015 1.01297916 OGLE-LMC-ECL-14181
0.03249444 0.01027140 0.01439739 -0.00994805 0.63420582 OGLE-LMC-ECL-14182
0.02165495 -0.02813828 -0.02255041 0.00301995 0.43843423 OGLE-LMC-ECL-14183
-0.05243636 -0.00291748 -0.00117064 -0.02628678 2.15765577 OGLE-LMC-ECL-14184
0.02755178 -0.02565804 -0.02960996 -0.00405408 0.64020813 OGLE-LMC-ECL-14185
0.08231477 0.08153063 0.24543573 0.09893185 0.49415235 OGLE-LMC-ECL-14186
-0.02975767 0.00878927 -0.00875368 -0.02328335 0.83951253 OGLE-LMC-ECL-14187
0.01318531 -0.04100465 -0.12865268 0.08760103 1.91160945 OGLE-LMC-ECL-14188
0.06206737 -0.06189313 -0.10798074 0.04332277 1.66501165 OGLE-LMC-ECL-14189
0.05148530 0.07260113 0.08748392 0.05838284 0.63052455 OGLE-LMC-ECL-14190
-0.12656926 -0.05532429 0.15017879 0.00413338 2.94150636 OGLE-LMC-ECL-14191
-0.01601841 0.01112352 -0.07330892 0.04528771 1.34852732 OGLE-LMC-ECL-14192
0.05418048 -0.03287848 -0.03086359 -0.02251724 1.45398180 OGLE-LMC-ECL-14193
0.05592145 -0.04475445 -0.03125152 -0.02295021 0.48842113 OGLE-LMC-ECL-14194
0.01501570 0.04815848 0.13621913 0.07688921 0.75549625 OGLE-LMC-ECL-14195
0.11126978 -0.04306810 -0.08074284 -0.02033511 2.35764540 OGLE-LMC-ECL-14196
0.03175398 0.00781627 0.03177878 0.01078248 0.86137311 OGLE-LMC-ECL-14197
0.04643507 -0.02311005 -0.12976845 0.02627864 0.68901402 OGLE-LMC-ECL-14198
0.09907232 -0.10553329 -0.08410733 -0.03998039 1.46514269 OGLE-LMC-ECL-14199
0.01045853 -0.00659548 -0.02742422 0.01717776 0.14708136 OGLE-LMC-ECL-14200
-0.00917405 0.01232547 -0.00847699 -0.00340592 0.49360938 OGLE-LMC-ECL-14201
0.20494274 0.00312056 0.00517406 -0.07979679 0.07211685 OGLE-LMC-ECL-14202
0.01359496 -0.01531421 -0.02868375 0.01215925 0.81009370 OGLE-LMC-ECL-14203
0.04809315 0.00857332 -0.00895071 -0.01550891 1.94728952 OGLE-LMC-ECL-14204
-0.01646049 0.00303886 -0.05727869 0.00508523 0.07776369 OGLE-LMC-ECL-14205
0.03517904 -0.03126795 -0.01830415 -0.01709034 0.34912216 OGLE-LMC-ECL-14206
-0.01147561 0.01668652 -0.02090262 0.00646173 0.63961363 OGLE-LMC-ECL-14207
0.11420104 -0.06874927 -0.09048797 -0.02190170 1.58622238 OGLE-LMC-ECL-14208
-0.17593247 -0.02493440 0.09385586 -0.01041506 4.19326677 OGLE-LMC-ECL-14209
-0.06921009 -0.03834869 0.03103561 -0.02063449 1.16998128 OGLE-LMC-ECL-14210
-0.11440658 -0.07552216 0.08731802 -0.01652232 0.27968383 OGLE-LMC-ECL-14211
-0.02691868 0.00059296 0.00052250 -0.00658611 0.71537766 OGLE-LMC-ECL-14212
0.09431618 0.09168757 0.08799716 -0.01997502 0.62481982 OGLE-LMC-ECL-14213
0.04676801 -0.04772767 -0.10976375 0.07907550 0.40663040 OGLE-LMC-ECL-14214
-0.13112930 -0.07772709 0.06640535 -0.04612595 0.18207200 OGLE-LMC-ECL-14215
0.08690427 0.08820970 0.11529911 0.04140097 0.58822002 OGLE-LMC-ECL-14216
-0.04790463 0.03881913 -0.04780443 0.00746541 2.09612051 OGLE-LMC-ECL-14217
-0.03258696 -0.06083892 0.20125105 0.10967307 2.79424424 OGLE-LMC-ECL-14218
0.01428965 -0.01607702 -0.01251609 -0.00166482 0.23769506 OGLE-LMC-ECL-14219
-0.03948262 0.00093625 -0.02752894 -0.00354368 0.03517163 OGLE-LMC-ECL-14220
0.09910715 -0.00094312 -0.01497339 -0.06757514 1.01303949 OGLE-LMC-ECL-14221
0.01973706 0.00471585 0.04022720 0.01416120 1.29949129 OGLE-LMC-ECL-14222
0.02505136 0.03090736 0.04815321 0.02170782 1.16603305 OGLE-LMC-ECL-14223
-0.11417040 -0.01525964 0.05108650 -0.01285824 2.60945737 OGLE-LMC-ECL-14224
-0.20799539 -0.00514710 0.01082147 -0.08960994 0.29337844 OGLE-LMC-ECL-14225
0.06775060 -0.04161171 -0.05266248 -0.01213202 0.00126690 OGLE-LMC-ECL-14226
-0.01496892 0.01735426 -0.03452361 0.01558124 0.50501152 OGLE-LMC-ECL-14227
-0.00234978 -0.00103211 -0.08229561 0.05909615 0.82789067 OGLE-LMC-ECL-14228
0.02229795 0.01882892 0.03646018 0.01212497 0.62135152 OGLE-LMC-ECL-14229
-0.00281994 0.00415655 -0.00637964 0.00361246 0.19636990 OGLE-LMC-ECL-14230
0.06990546 -0.02533796 -0.00203640 -0.05725885 0.66102151 OGLE-LMC-ECL-14231
0.02411128 0.01051017 0.01912923 -0.00086358 0.40607243 OGLE-LMC-ECL-14232
0.03633719 -0.05049696 -0.18196110 0.11234205 1.67502618 OGLE-LMC-ECL-14233
0.01436116 0.00066205 0.00077957 -0.00181658 0.83718126 OGLE-LMC-ECL-14234
0.11631343 -0.04146514 -0.01809717 -0.07350385 1.35166446 OGLE-LMC-ECL-14235
0.01397009 -0.01871204 -0.03886051 0.01457520 2.44403619 OGLE-LMC-ECL-14236
0.01400995 -0.00613055 -0.00038912 -0.00990139 0.42012903 OGLE-LMC-ECL-14237
0.10942927 0.00106325 0.01335482 -0.01076764 0.01369461 OGLE-LMC-ECL-14238
0.06711127 -0.04252561 -0.04835796 -0.01135636 1.78204932 OGLE-LMC-ECL-14239
-0.04470600 -0.02549011 0.04897784 0.00275349 0.85395266 OGLE-LMC-ECL-14240
-0.04019683 -0.05019915 0.13099199 0.08653306 0.95292842 OGLE-LMC-ECL-14241
0.00340576 -0.00103229 -0.02116544 0.00071590 1.09430528 OGLE-LMC-ECL-14242
-0.07255929 0.05755799 -0.05269854 -0.01684848 0.88797264 OGLE-LMC-ECL-14243
0.00846466 0.00768602 0.01277055 -0.00487110 0.35557731 OGLE-LMC-ECL-14244
0.07471436 0.04685974 0.11202175 0.00771530 0.60022943 OGLE-LMC-ECL-14245
-0.01711479 -0.02623858 0.02611248 0.00572781 0.23787605 OGLE-LMC-ECL-14246
-0.11014722 -0.10091880 0.08448767 0.01233889 1.74959248 OGLE-LMC-ECL-14247
-0.19979086 0.03909785 -0.07633810 -0.03508780 2.44587761 OGLE-LMC-ECL-14248
0.03440278 -0.00348314 0.00010449 -0.02417294 1.19786387 OGLE-LMC-ECL-14249
0.02732422 -0.01994860 -0.02660101 -0.00458073 1.13648911 OGLE-LMC-ECL-14250
0.01794261 -0.03578542 -0.12097364 0.07862276 0.55966927 OGLE-LMC-ECL-14251
-0.03688232 -0.01708961 0.08657562 0.00380295 1.29365965 OGLE-LMC-ECL-14252
-0.00956853 0.02794777 -0.05239064 0.03080895 0.35581864 OGLE-LMC-ECL-14253
0.19113913 -0.08324776 -0.07457775 -0.08706012 0.76828593 OGLE-LMC-ECL-14254
-0.01113310 0.01110946 -0.01205846 0.00337612 0.41373420 OGLE-LMC-ECL-14255
0.00545848 -0.00403189 -0.04519337 0.01612696 1.20565504 OGLE-LMC-ECL-14256
-0.21475937 -0.07221652 0.08224729 -0.07854301 1.78102370 OGLE-LMC-ECL-14257
-0.02593231 0.00711243 -0.02513791 -0.00562552 1.25905758 OGLE-LMC-ECL-14258
-0.01868242 -0.02938652 0.03310148 0.00888045 0.34302273 OGLE-LMC-ECL-14259
0.00539811 0.00422488 0.10492187 0.06739854 0.50686980 OGLE-LMC-ECL-14260
0.00855645 0.01417141 0.06379176 0.04789503 0.38574168 OGLE-LMC-ECL-14261
0.03914959 -0.00203837 -0.00894856 -0.03301168 0.66090087 OGLE-LMC-ECL-14262
0.11476744 -0.05631694 -0.09701890 -0.01640046 2.30546108 OGLE-LMC-ECL-14263
-0.00582619 -0.00460271 0.00967492 0.00052899 0.33108389 OGLE-LMC-ECL-14264
0.02145068 0.00863600 0.01262524 -0.00447491 0.64666327 OGLE-LMC-ECL-14265
0.03632360 -0.01064814 -0.03066085 -0.00362676 0.05811592 OGLE-LMC-ECL-14266
0.06230053 -0.05651385 -0.05861477 0.02336842 1.13297289 OGLE-LMC-ECL-14267
-0.03548475 0.06745756 -0.07304451 0.03392339 1.26056626 OGLE-LMC-ECL-14268
-0.03755611 0.02946395 -0.03969278 0.00316604 0.50318852 OGLE-LMC-ECL-14269
-0.02017078 0.04719505 -0.19521389 0.12984585 0.60944048 OGLE-LMC-ECL-14270
0.00936672 -0.00519187 -0.02814760 0.01020737 0.18086542 OGLE-LMC-ECL-14271
0.01256444 -0.00301704 -0.00430065 -0.01078628 0.62834052 OGLE-LMC-ECL-14272
-0.00060198 0.00103677 -0.05750884 0.03550517 0.28949332 OGLE-LMC-ECL-14273
0.10228165 0.00642334 0.01842969 -0.02910780 3.40235724 OGLE-LMC-ECL-14274
0.10680860 -0.01439277 -0.01191894 -0.05174662 1.27933473 OGLE-LMC-ECL-14275
0.03546810 0.02423837 0.01803858 -0.02440130 0.63236538 OGLE-LMC-ECL-14276
-0.03589289 -0.03846414 0.17259160 0.06203631 0.61378413 OGLE-LMC-ECL-14277
-0.02729550 0.02476477 -0.01577421 -0.01025973 1.05713976 OGLE-LMC-ECL-14278
-0.08862785 0.03011597 -0.03266270 -0.03880634 0.92406124 OGLE-LMC-ECL-14279
-0.00697577 -0.00586336 0.02691506 0.01486545 1.18087385 OGLE-LMC-ECL-14280
0.01510771 0.01138425 0.03095412 0.00055887 0.65816428 OGLE-LMC-ECL-14281
0.02251803 0.01943174 0.02026017 -0.00800061 0.89455389 OGLE-LMC-ECL-14282
0.09759311 0.07860920 0.08495237 -0.03153999 0.68194175 OGLE-LMC-ECL-14283
0.01157676 0.02095524 0.04950760 0.02805876 0.91952992 OGLE-LMC-ECL-14284
0.07137457 -0.00583225 -0.05157280 -0.00351407 0.05085709 OGLE-LMC-ECL-14285
0.00955709 0.00928403 0.01493614 -0.00008875 1.53690358 OGLE-LMC-ECL-14286
0.00670343 0.00619629 0.02576431 0.00754582 1.65928043 OGLE-LMC-ECL-14287
-0.11107847 -0.04950614 0.03178090 -0.04432679 0.58150828 OGLE-LMC-ECL-14288
-0.03913166 -0.04193501 0.05754128 0.00791767 0.58482637 OGLE-LMC-ECL-14289
0.04570236 0.05112267 0.10243007 0.05242864 0.91265250 OGLE-LMC-ECL-14290
-0.03150981 0.00888340 -0.07028108 0.00819788 2.39601445 OGLE-LMC-ECL-14291
0.11564782 -0.09803739 -0.06857191 -0.04430654 0.52069696 OGLE-LMC-ECL-14292
0.15867356 -0.00551776 0.00485793 -0.02674723 2.98186635 OGLE-LMC-ECL-14293
-0.03557794 -0.03600095 0.02939550 -0.00362842 0.34827756 OGLE-LMC-ECL-14294
0.02447283 -0.01224700 -0.02152847 -0.00040716 0.63254638 OGLE-LMC-ECL-14295
-0.01629291 -0.00418292 0.00420833 -0.00817809 0.74686924 OGLE-LMC-ECL-14296
-0.07081696 0.00607539 -0.01455275 -0.02552672 0.13543791 OGLE-LMC-ECL-14297
-0.14394299 -0.05543980 0.05743543 -0.06349209 0.75757458 OGLE-LMC-ECL-14298
-0.08618961 0.11520854 -0.11724806 0.02872606 0.62977124 OGLE-LMC-ECL-14299
-0.07697234 0.11238421 -0.12316297 0.04556299 1.58356791 OGLE-LMC-ECL-14300
-0.10540235 0.00727686 0.00149762 -0.05695483 0.18961601 OGLE-LMC-ECL-14301
-0.11400704 -0.09960073 0.10679749 -0.01962999 3.31693211 OGLE-LMC-ECL-14302
0.04613263 -0.02281559 -0.01508931 -0.02916466 0.36679848 OGLE-LMC-ECL-14303
0.00763061 0.00681319 0.00964483 0.00284115 0.72008330 OGLE-LMC-ECL-14304
-0.13530396 0.06311832 -0.07508804 -0.04075302 1.25845658 OGLE-LMC-ECL-14305
0.01100953 -0.00136700 -0.02491374 0.00209796 1.07807378 OGLE-LMC-ECL-14306
-0.00462028 0.00078138 -0.00567245 -0.00082874 1.49916807 OGLE-LMC-ECL-14307
0.03238349 0.04373559 0.07281505 0.05175173 0.43533188 OGLE-LMC-ECL-14308
0.02043978 0.02344281 0.02012222 0.00382500 0.48600796 OGLE-LMC-ECL-14309
0.00351430 0.00152257 -0.00355051 -0.00037554 1.44831150 OGLE-LMC-ECL-14310
-0.01859694 0.00565132 -0.00914733 -0.00246093 0.01785729 OGLE-LMC-ECL-14311
-0.04661617 0.02097024 -0.03640497 -0.01070675 0.23228264 OGLE-LMC-ECL-14312
0.00796641 0.01068476 0.06130665 0.05656268 0.24869752 OGLE-LMC-ECL-14313
0.01728449 -0.02114454 -0.02353820 0.00265408 0.07764303 OGLE-LMC-ECL-14314
-0.02343682 -0.02872198 0.12005986 0.07654845 1.02637209 OGLE-LMC-ECL-14315
-0.01477000 -0.01333648 0.02324117 0.00070240 0.11047785 OGLE-LMC-ECL-14316
-0.02635350 -0.03280083 0.13008838 0.09886305 0.95936530 OGLE-LMC-ECL-14317
0.00688727 0.00226438 0.00259115 -0.00248739 0.00030164 OGLE-LMC-ECL-14318
-0.00730435 0.00332946 0.03060059 0.00133050 6.67241365 OGLE-LMC-ECL-14319
0.00649651 0.00614857 0.00519473 -0.00426243 0.68473069 OGLE-LMC-ECL-14320
-0.00754389 0.00882221 -0.04060297 0.02868852 0.30580616 OGLE-LMC-ECL-14321
0.00753807 -0.00380110 -0.01641221 0.00693429 0.79639910 OGLE-LMC-ECL-14322
-0.02500950 -0.01697028 0.04063512 0.00597563 0.63468861 OGLE-LMC-ECL-14323
-0.01162948 0.02411388 -0.05473426 0.03207837 0.60232169 OGLE-LMC-ECL-14324
0.03520525 -0.02703232 -0.01750512 -0.01251603 0.65180021 OGLE-LMC-ECL-14325
-0.12400512 -0.03948820 0.00492676 -0.07202323 1.03226669 OGLE-LMC-ECL-14326
0.03356561 0.00106626 -0.00277506 -0.01628738 2.79575238 OGLE-LMC-ECL-14327
-0.07037919 0.02755930 -0.03876971 -0.02767139 1.30068666 OGLE-LMC-ECL-14328
-0.00667772 0.01226329 -0.03008776 0.01782797 1.02920754 OGLE-LMC-ECL-14329
0.02020247 -0.01202186 -0.03182902 0.01558655 0.96932282 OGLE-LMC-ECL-14330
-0.03876347 0.00070760 -0.05674728 -0.00071391 3.25256126 OGLE-LMC-ECL-14331
0.00255006 0.00626586 0.05180831 0.04498717 0.74331647 OGLE-LMC-ECL-14332
-0.17298614 0.10830530 -0.18711195 -0.05497608 0.41880484 OGLE-LMC-ECL-14333
-0.07240267 -0.05678640 0.06221806 -0.00660939 1.17152291 OGLE-LMC-ECL-14334
0.01097579 -0.00955814 -0.01352489 -0.00010222 0.76164973 OGLE-LMC-ECL-14335
-0.05066352 -0.08639702 0.15061100 0.07342504 0.76882891 OGLE-LMC-ECL-14336
